tradition_winner_match,tradition_winner_general,tradition_pointsdiff_match,tradition_pointsdiff_general,tradition_Ediff_match,tradition_Ediff_general,tradition_winner_last_match,tradition_pointsdiff_last_match,tradition_Ediff_between_last_match,pi_ratings,elo,pagerank,history_winner,history_pointsdiff,history_pointsdiff_sd,history_Ediff,history_Ediff_sd,history_FIC,history_Performance_Index,history_Game_Score,history_Drtg,history_Ortg,history_Play,history_Points,history_TS,history_EFG,history_FIC_sd,history_Performance_Index_sd,history_Game_Score_sd,history_Drtg_sd,history_Ortg_sd,history_Play_sd,history_Points_sd,history_TS_sd,history_EFG_sd,history_FIC_received,history_Performance_Index_received,history_Game_Score_received,history_Play_received,history_Points_received,history_TS_received,history_EFG_received,history_FIC_received_sd,history_Performance_Index_received_sd,history_Game_Score_received_sd,history_Play_received_sd,history_Points_received_sd,history_TS_received_sd,history_EFG_received_sd,Current_form_pi_ratings,Current_form_elo,Current_form_pagerank,Current_form_winner,Current_form_pointsdiff,Current_form_pointsdiff_sd,Current_form_EDiff,Current_form_EDiff_sd,Current_form_FIC,Current_form_Performance_Index,Current_form_Game_Score,Current_form_Drtg,Current_form_Ortg,Current_form_Play,Current_form_Points,Current_form_TS,Current_form_EFG,Current_form_FIC_sd,Current_form_Performance_Index_sd,Current_form_Game_Score_sd,Current_form_Drtg_sd,Current_form_Ortg_sd,Current_form_Play_sd,Current_form_Points_sd,Current_form_TS_sd,Current_form_EFG_sd,Current_form_FIC_received,Current_form_Performance_Index_received,Current_form_Game_Score_received,Current_form_Play_received,Current_form_Points_received,Current_form_TS_received,Current_form_EFG_received,Current_form_FIC_received_sd,Current_form_Performance_Index_received_sd,Current_form_Game_Score_received_sd,Current_form_Play_received_sd,Current_form_Points_received_sd,Current_form_TS_received_sd,Current_form_EFG_received_sd,Tournament_Points_difference,Tournament_Points_difference_sd,Tournament_EDiff,Tournament_EDiff_sd,Tournament_FIC,Tournament_Performance_Index,Tournament_Game_Score,Tournament_Drtg,Tournament_Play,Tournament_TS,Tournament_EFG,Tournament_FIC_sd,Tournament_Performance_Index_sd,Tournament_Game_Score_sd,Tournament_Drtg_sd,Tournament_Play_sd,Tournament_Points_sd,Tournament_TS_sd,Tournament_EFG_sd,Tournament_home_winner,Last 32,Quarter-Finals,Regular Season,Semifinals,Top 16,Team Result
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.204555875810232,-84778.73077756623,-0.06896282780492145,-0.875,-7.75,-12.031432696365215,0.0,-15.23125344584454,-46.735416666666666,-93.225,-52.82916666666667,-82.74880880219227,-95.82228987845284,-44.93316345606446,-81.76666666666667,-45.79285222010687,-51.41794558067874,-14.092594003818595,-19.4401871481377,-14.535801899087586,-11.518226238295819,-10.814450013270884,-6.246255223712264,-10.008990205090948,-5.298084769437255,-7.418151009061578,-27.475,-58.6,-35.67916666666667,-39.52519667337423,-74.01666666666665,-40.88238958972458,-46.374784800308234,-13.239145221239875,-17.673637811046802,-13.273850640944573,-6.045248467963867,-7.45163128735366,-5.194043918034428,-6.408320276742822,0.0,0.0,0.0,-0.8,-1.4,-12.534234657116741,0.0,-15.477059948292304,-41.5625,-84.8,-47.51,-89.49108130672059,-94.10536279299232,-42.66492769803356,-78.0,-43.36998830736882,-47.41873342259772,-14.253387306349385,-15.856389503266707,-13.740696573093773,-8.63573024182695,-10.37951732203506,-7.175532569680641,-9.162990013844963,-6.330837321876221,-8.524397080043997,-33.675000000000004,-68.1,-42.06,-42.05392943279748,-76.6,-43.174974430569144,-48.00288988987959,-12.24925648285963,-12.397846443471503,-11.423284205992035,-5.517351173815523,-7.6013934464732245,-4.536902758540511,-6.314649498742879,2.7973856209150325,13.131491598306512,2.9746241203694765,16.534764561926394,6.093137254901961,10.029411764705884,5.88856209150331,-2.974624120369512,0.9497516160739039,0.5975644497200179,0.333960803305672,0.9856684209694091,1.5401373529506905,1.09494423514405,-0.521717293828825,0.4091309145715156,0.7330253146804928,0.18749668805768582,0.25789259482542715,0.5980392156862745,0,0,1,0,0,0
-1.0,-1.0,-2.0,-33.0,-9.933819904113465,-51.21510048180954,-1.0,-2.0,-9.933819904113465,-1.2193766001498927,-192575.8111998649,-0.01874932131254166,-0.0625,-7.9125,-3.4759137414885686,-8.826563382057962,-2.0395526544471707,-6.034374999999997,-6.650000000000006,-9.029999999999994,0.9619730521711602,-7.864590329886823,-4.032841060152364,-5.8125,-1.3191715529368508,-3.1333737032542786,-0.4614130043886391,-1.9255919480053052,-0.815561095270958,-4.7872557953191865,-1.3231874695113746,-0.5547880723259047,-0.4732198932594205,-1.201433303997459,-1.2832881592067196,3.1312500000000014,4.262500000000003,2.924999999999997,-1.3054960416375394,2.0999999999999943,-0.9872337161113904,-2.671026076385047,-7.40750084794497,-10.343074317288426,-9.800946157640825,-2.981905904183285,-7.653529185568702,-3.518435356162507,-4.481506210785199,9.660297350502468,-74663.55830569907,0.018409889305858483,-0.2,-10.1,-1.7864290134982337,-10.301528545098813,0.6390630441721541,-7.149999999999999,-11.5,-10.770000000000003,1.2275660287638175,-9.07396251633503,-3.920642597794753,-7.799999999999997,-1.4755850925523077,-2.7617768074924243,3.6770528362219217,3.236539279827781,3.613533526224913,-5.611829777426724,1.843767195281984,0.8743985021394352,1.982428778917864,-0.04226815606596013,-0.019485716707817957,4.024999999999999,4.799999999999997,3.7099999999999937,-0.36064844471035684,2.299999999999997,-1.4371390563583475,-1.5925164014259252,-6.319303991343631,-8.174525606872827,-9.254629658255805,-3.7785695885423443,-7.823126796007384,-4.545834686887869,-4.523332829404316,2.7973856209150325,13.131491598306512,2.9746241203694765,16.534764561926394,6.093137254901961,10.029411764705884,5.88856209150331,-2.974624120369512,0.9497516160739039,0.5975644497200179,0.333960803305672,0.9856684209694091,1.5401373529506905,1.09494423514405,-0.521717293828825,0.4091309145715156,0.7330253146804928,0.18749668805768582,0.25789259482542715,0.5980392156862745,0,0,1,0,0,0
-1.0,-1.0,-6.0,-19.0,-12.516060846788092,-39.37878440550722,-1.0,-6.0,-12.516060846788092,-2.449247900628661,-52600.65328553179,-0.009564031876384814,-0.34090909090909094,-7.056818181818182,2.088306733989132,-13.566592308817675,1.4604171001303392,-7.833806818181813,-10.636363636363626,-6.147727272727273,4.729597959334029,-8.836994349483632,-3.040328407806406,-0.21022727272728048,-2.7856510823165266,-0.6987700488275266,0.7505561962319618,0.19837697133825216,1.01420062904916,-2.4841236067037595,0.23553263879521324,0.30410108360294696,1.5975289844468001,0.07354855600418109,1.5097690469088878,7.414772727272727,16.818181818181813,7.868750000000006,2.584304106934333,6.8465909090909065,4.5479429541196765,4.538049977572918,-2.9411841847300035,-5.953310742430716,-4.586594474836138,-2.2474215835522156,-3.832934070953579,-1.9723847575770495,-3.0391462624068692,8.959122228058533,-20123.116557148896,0.005927064091089684,-0.39999999999999997,-9.200000000000001,-0.1619677032502551,-14.821701898818047,-0.6192464654299332,-6.112499999999997,-3.9000000000000057,-4.1399999999999935,6.664857082420809,-8.156844816397268,-3.7356676396191943,1.2000000000000028,-3.1868165319067927,-3.422442010501207,-3.0831926394532196,-1.2367590366904118,-2.6840630748829994,-5.718554605610983,-1.4627707822734983,-0.68840149249072,-2.2280119477917513,-1.1562961176271527,-0.6149686395781453,10.225000000000001,22.39999999999999,10.540000000000006,3.6898484412955526,10.400000000000006,6.9763933491864165,6.920181180582148,-6.810774095638173,-7.142480222754166,-8.705483013101322,-4.346903527562911,-6.39685098587604,-1.6779359368152136,-5.1307514540778705,2.7254901960784315,13.096542124140289,2.9015155597646998,16.43859111305752,5.98366013071896,9.92156862745098,5.779084967320308,-2.9015155597647464,0.944681566132445,0.6144206531422824,0.38068490831962976,0.8497823761949093,1.3187195454636118,0.9779029647831408,-0.2950330621747419,0.3672391813552389,0.6471224041865558,0.14256054483156255,0.2512066696949944,0.5947712418300654,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8048850498569098,78006.95270091927,0.002897761709617929,0.04861111111111116,3.4444444444444446,0.0014744742507630804,-0.39310185478745563,-1.7710689807486162,7.404513888888886,11.895833333333343,10.627777777777787,7.73705232440183,7.343950469614356,4.066148579328896,10.326388888888886,4.13688490754182,5.307242560578416,-0.3688021025779804,-1.8398389295886481,0.09087748774106785,-3.932361769819792,2.2771325067279466,-0.24302808910774854,0.37525653437715967,-1.2374979992867878,-3.364948690007182,6.034722222222221,16.604166666666657,9.07083333333334,2.122168762693555,6.881944444444443,4.5927487715359945,2.0515209571968143,-4.294928628620024,-6.980928407718842,-3.2863653614978645,-1.114001073767385,-0.6423922133513145,-0.40263516105567376,0.20002646177374306,11.286657884568585,-113.92787097533028,0.007605610582961445,0.09999999999999998,6.1,-2.9267235077297844,2.0486668326791326,-3.7689970616972452,10.975000000000001,17.0,14.5,6.20080386669764,8.249470699376772,5.483262531672381,13.200000000000003,4.83442010793577,7.931652638484337,-2.4010646865662153,-4.976524210166147,-0.48975121392294874,-4.559195000410501,1.8463713603415535,0.19950724308481327,2.538857400160502,-0.862988789399747,-0.8359102900618929,5.337499999999999,14.699999999999989,8.739999999999995,2.3362172980404594,7.099999999999994,4.935766186543532,3.2669709480902185,-6.312688789931077,-9.176300532615823,-6.868941997016565,-2.103341582977226,-3.8941510419387058,0.15573279250284155,-0.8640898948826568,2.7254901960784315,13.096542124140289,2.9015155597646998,16.43859111305752,5.98366013071896,9.92156862745098,5.779084967320308,-2.9015155597647464,0.944681566132445,0.6144206531422824,0.38068490831962976,0.8497823761949093,1.3187195454636118,0.9779029647831408,-0.2950330621747419,0.3672391813552389,0.6471224041865558,0.14256054483156255,0.2512066696949944,0.5947712418300654,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.252834986302998,144034.46884847802,-0.029263653275841326,-0.4444444444444444,-0.5,-13.732784699288938,0.0,-16.36499249101784,-41.25277777777778,-84.54444444444444,-47.22777777777778,-88.92304610422482,-89.66699490836737,-40.29977699811227,-77.93333333333332,-42.992427555154904,-44.79265802022605,-10.85431417997144,-21.076109640218302,-12.043839519769062,-12.716670380566073,-7.848006653791912,-3.679265404418149,-9.410096345173285,-3.9406614583940693,-4.163972816350116,-43.80833333333334,-84.76666666666667,-50.38333333333334,-43.337482258525064,-81.37777777777777,-43.90016496094896,-50.919660259999006,-17.294918562206984,-22.66955211105015,-17.985271174568012,-7.133215495753857,-11.795286987218645,-5.978199724928691,-8.378949995244371,0.0,0.0,0.0,-0.4,-0.5,-14.38881878258352,0.0,-17.58840873492048,-38.875,-78.1,-43.84000000000001,-92.35893970549384,-87.5628978087008,-39.39404976600462,-73.69999999999999,-42.25547565347646,-43.945222919013474,-13.471708541070656,-21.01872874031787,-14.517333743747207,-13.294723166106992,-9.344732601813563,-4.536963889415051,-8.951697213899624,-4.043822691563252,-4.962173979630629,-49.362500000000004,-89.6,-55.24,-44.41517726074465,-81.89999999999999,-44.00032809661177,-50.26981708850344,-16.521220122290565,-20.836886449420945,-17.378956057300236,-7.103070782494228,-10.843766929207336,-5.135328320571641,-6.393303021021941,2.7254901960784315,13.096542124140289,2.9015155597646998,16.43859111305752,5.98366013071896,9.92156862745098,5.779084967320308,-2.9015155597647464,0.944681566132445,0.6144206531422824,0.38068490831962976,0.8497823761949093,1.3187195454636118,0.9779029647831408,-0.2950330621747419,0.3672391813552389,0.6471224041865558,0.14256054483156255,0.2512066696949944,0.5947712418300654,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.261222323761157,-23165.142765928456,0.005616825917869554,0.2,0.5,4.443384300603848,0.0,10.129911306594115,25.737500000000004,63.800000000000004,34.93000000000001,95.256701094067,78.65071831516458,37.63162139881879,73.6,37.831614311610586,44.18032399053123,5.532388875133992,13.806634981186326,7.439455259980807,14.223798467849027,6.951039464170134,5.649684658651633,9.997964396836286,3.4140692078368704,6.69872798064441,45.93750000000001,88.29999999999998,51.14000000000001,45.35024832224503,80.9,45.3186274074205,51.85077142674584,11.589311214621542,22.143230213972423,13.929963715389402,6.005704338163422,10.906986414710628,6.253133111696446,6.844215666626651,8.100712657185895,-18990.002529409154,0.005673629693513441,0.2,0.5,4.443384300603848,0.0,10.129911306594115,25.737500000000004,63.800000000000004,34.93000000000001,95.256701094067,78.65071831516458,37.63162139881879,73.6,37.831614311610586,44.18032399053123,5.532388875133992,13.806634981186326,7.439455259980807,14.223798467849027,6.951039464170134,5.649684658651633,9.997964396836286,3.4140692078368704,6.69872798064441,45.93750000000001,88.29999999999998,51.14000000000001,45.35024832224503,80.9,45.3186274074205,51.85077142674584,11.589311214621542,22.143230213972423,13.929963715389402,6.005704338163422,10.906986414710628,6.253133111696446,6.844215666626651,2.7254901960784315,13.096542124140289,2.9015155597646998,16.43859111305752,5.98366013071896,9.92156862745098,5.779084967320308,-2.9015155597647464,0.944681566132445,0.6144206531422824,0.38068490831962976,0.8497823761949093,1.3187195454636118,0.9779029647831408,-0.2950330621747419,0.3672391813552389,0.6471224041865558,0.14256054483156255,0.2512066696949944,0.5947712418300654,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064267254517377,-3028.2070414238406,0.011724386590722793,0.1375,3.1500000000000004,6.157706640226587,-3.6750632401376713,4.031415032129232,-4.126562499999999,2.375,-3.1587499999999977,-1.8815062234988886,-5.556569463636549,-3.6798591665486953,-3.1125000000000114,-0.16448263309868594,-1.8421869988398214,-4.55649195620418,-1.1576486503056707,-4.698776301899247,2.213231435221502,-3.6271598650857424,-1.9885324606654828,-0.6917962338566355,-0.934594284121478,-1.59955200308017,-5.9296875,-5.087500000000006,-7.480000000000004,-1.479380889229347,-6.262500000000003,2.2503075922664806,-0.18632295261915033,6.2412143509534985,5.548017299663693,4.822567586919858,0.7678774494678082,-0.20216745848907358,2.536189011669811,2.0968555166105975,8.749806513064975,-8793.744111791682,0.0074063621219852315,0.0,0.40000000000000036,2.9047024471245546,-5.96577458427315,1.0399338434973338,-4.299999999999997,2.0,-2.3499999999999943,2.067162207243996,-3.898612377029167,-3.455867434045544,-3.9000000000000057,0.2408325467595418,-2.1290891357817685,-6.4156270564292335,-2.4677939570181984,-7.189956700086441,0.979607881551992,-4.896562735128736,-2.5544328671054357,-2.5136059226226273,-1.2698942400640574,-2.788731250780618,-1.875,-0.20000000000001705,-3.299999999999997,0.24237479191229738,-4.299999999999997,4.1592897445065375,1.8709270448408617,4.336034640796331,1.8880289479042442,3.148756844004911,0.3184117308883554,-0.12885926873957132,2.024399891182437,2.2099579161201035,2.7254901960784315,13.096542124140289,2.9015155597646998,16.43859111305752,5.98366013071896,9.92156862745098,5.779084967320308,-2.9015155597647464,0.944681566132445,0.6144206531422824,0.38068490831962976,0.8497823761949093,1.3187195454636118,0.9779029647831408,-0.2950330621747419,0.3672391813552389,0.6471224041865558,0.14256054483156255,0.2512066696949944,0.5947712418300654,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.696973467824517,-2156.36241592104,0.018235270232157166,0.4375,0.5,13.334444273729426,0.0,14.9082635667682,35.6390625,83.225,43.112500000000004,89.23169103468638,85.83800636124701,39.66904921464394,79.6625,41.46739876312052,46.35181612661166,10.862708518367027,19.653985031320705,11.965405409250748,11.369443410838949,10.618434958670571,5.716403397403862,9.581885478507324,5.107820070246968,7.2198867435919,37.31875,81.1625,44.65000000000001,41.62693633661265,79.9125,44.00046162748607,47.60125501310808,14.573037542858907,24.00286690159624,15.961121083644485,6.016072859191102,11.249860533628018,6.5380216498493455,6.924121887632118,9.736573931030563,21815.296388326227,0.010280231250027307,0.3,0.5,13.580337488713349,0.0,14.923089722168413,35.675000000000004,82.39999999999999,43.38000000000001,91.11061837255016,87.41215715485458,40.12256576438545,80.4,40.870032650894665,45.64914639238879,9.641728150703269,14.64370940277457,9.948222943158182,10.674928092571006,9.965821375922358,6.1626380517077095,8.532589839293227,4.481700954861023,6.758307198620246,38.625,82.29999999999998,46.26000000000001,42.447400623443045,80.39999999999999,44.8957377057478,48.666313127766124,16.185812967731877,24.789298440985984,16.781315867706077,5.630681469090814,11.667275766196692,6.725575620795846,6.5534694664898065,2.7254901960784315,13.096542124140289,2.9015155597646998,16.43859111305752,5.98366013071896,9.92156862745098,5.779084967320308,-2.9015155597647464,0.944681566132445,0.6144206531422824,0.38068490831962976,0.8497823761949093,1.3187195454636118,0.9779029647831408,-0.2950330621747419,0.3672391813552389,0.6471224041865558,0.14256054483156255,0.2512066696949944,0.5947712418300654,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.805683302349276,-67.60727413091968,-0.008601512500457348,-0.2,-0.5,-7.569050519549744,0.0,-7.677155257516555,-49.324999999999996,-100.0,-55.300000000000004,-86.16703751328208,-94.62706990209934,-43.46169103435138,-80.69999999999999,-49.60940200999788,-50.44041491233272,-12.604365698541603,-17.96437912806307,-13.618607242298266,-8.828543103930338,-5.021989980483999,-3.7227708630860215,-11.865394221832995,-4.988465848466364,-6.8761895067721746,-40.475,-78.69999999999999,-47.730000000000004,-41.277232328453785,-82.79999999999998,-41.42881450744992,-48.245928551186736,-10.62136242441359,-19.36165897650941,-13.469060521251821,-4.394048907382518,-13.856759280906827,-4.610567636199924,-6.047206749878004,0.0,0.0,0.0,-0.2,-0.5,-7.569050519549744,0.0,-7.677155257516555,-49.324999999999996,-100.0,-55.300000000000004,-86.16703751328208,-94.62706990209934,-43.46169103435138,-80.69999999999999,-49.60940200999788,-50.44041491233272,-12.604365698541603,-17.96437912806307,-13.618607242298266,-8.828543103930338,-5.021989980483999,-3.7227708630860215,-11.865394221832995,-4.988465848466364,-6.8761895067721746,-40.475,-78.69999999999999,-47.730000000000004,-41.277232328453785,-82.79999999999998,-41.42881450744992,-48.245928551186736,-10.62136242441359,-19.36165897650941,-13.469060521251821,-4.394048907382518,-13.856759280906827,-4.610567636199924,-6.047206749878004,2.7254901960784315,13.096542124140289,2.9015155597646998,16.43859111305752,5.98366013071896,9.92156862745098,5.779084967320308,-2.9015155597647464,0.944681566132445,0.6144206531422824,0.38068490831962976,0.8497823761949093,1.3187195454636118,0.9779029647831408,-0.2950330621747419,0.3672391813552389,0.6471224041865558,0.14256054483156255,0.2512066696949944,0.5947712418300654,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.241683681912994,-9544.85946363174,0.005616825917869554,0.16666666666666666,0.5,6.232040009700487,0.0,8.848993301882887,30.85,71.1,38.91666666666668,92.44056834384261,84.7564940344572,40.52104121913259,78.26666666666667,41.68485096210268,48.59497399449172,10.826447428600346,13.753084503205416,9.711679851618674,10.495357624838872,6.828664629026976,6.063484402040887,7.916087996572378,3.5354731009484635,6.456678127887791,46.0375,85.26666666666665,53.26666666666667,46.12640598994778,83.26666666666665,45.96100785025053,53.398300891386,15.927563911079845,21.739269874337968,16.3010270277818,6.397421777243642,10.444938901643972,3.776558294912699,5.805941827849763,8.593740531352484,-7278.501902543896,0.008395535230687198,0.16666666666666666,0.5,6.232040009700487,0.0,8.848993301882887,30.85,71.1,38.91666666666668,92.44056834384261,84.7564940344572,40.52104121913259,78.26666666666667,41.68485096210268,48.59497399449172,10.826447428600346,13.753084503205416,9.711679851618674,10.495357624838872,6.828664629026976,6.063484402040887,7.916087996572378,3.5354731009484635,6.456678127887791,46.0375,85.26666666666665,53.26666666666667,46.12640598994778,83.26666666666665,45.96100785025053,53.398300891386,15.927563911079845,21.739269874337968,16.3010270277818,6.397421777243642,10.444938901643972,3.776558294912699,5.805941827849763,2.7254901960784315,13.096542124140289,2.9015155597646998,16.43859111305752,5.98366013071896,9.92156862745098,5.779084967320308,-2.9015155597647464,0.944681566132445,0.6144206531422824,0.38068490831962976,0.8497823761949093,1.3187195454636118,0.9779029647831408,-0.2950330621747419,0.3672391813552389,0.6471224041865558,0.14256054483156255,0.2512066696949944,0.5947712418300654,0,0,1,0,0,0
